battery_id,cycle_number,is_reference_cycle,discharge_duration_s,capacity_Ah,energy_Wh,avg_current_A,avg_voltage_V,start_voltage_V,end_voltage_V,delta_voltage_V,avg_power_W,avg_temp_C,start_temp_C,end_temp_C,delta_temp_C,max_temp_C,internal_resistance_ohm,voltage_std_V,voltage_variance_V2,voltage_skewness,voltage_kurtosis,voltage_p10_V,voltage_p25_V,voltage_p50_V,voltage_p75_V,voltage_p90_V,current_std_A,current_variance_A2,current_skewness,current_kurtosis,current_p10_A,current_p25_A,current_p50_A,current_p75_A,current_p90_A,temp_std_C,temp_variance_C2,temp_skewness,temp_kurtosis,temp_p10_C,temp_p25_C,temp_p50_C,temp_p75_C,temp_p90_C,q_initial_Ah,SOH_cycle_capacity_%
battery00,40,False,501.0920000000042,2.2906349732306794,14.597825755256126,16.440701865233965,6.379170873786408,8.579,4.9110000000000005,3.668,104.81077711129421,67.84456504854369,27.852,96.458,68.606,96.458,0.10217205787228369,0.46855463973137607,0.2195434504137996,-0.27263710408325154,0.49995446789382614,5.7778,6.0525,6.412000000000001,6.755,6.9302,0.6996095553017893,0.48945352986956725,-22.58209617653603,508.63159660497206,16.44498096603108,16.462080138430924,16.47393849973449,16.485028161970597,16.4953543350276,18.469573766065572,341.12515510013765,-0.3455181340366157,-0.9781369379163616,40.653600000000004,52.9645,70.626,83.13050000000001,91.0904,2.4522210084722222,93.4106251156288
battery00,41,True,3276.410999999993,2.2928670215277727,16.73637762699109,2.51931746031746,7.297135531135531,8.397,4.9110000000000005,3.4859999999999998,18.383832956043957,28.32433943833944,28.011,32.611,4.599999999999998,32.611,0.013893299460146134,0.6223062712076947,0.3872650951844248,-0.7691951061013428,0.7244609379531468,6.532500000000001,6.91475,7.347,7.77425,8.060500000000001,0.0004959670287451546,2.459832936022971e-07,0.1794473015634363,0.6139625388715375,2.519,2.519,2.519,2.52,2.52,0.8877479055892348,0.7880963438780728,2.5646835127339074,6.623761842412739,27.717,27.84,28.058000000000003,28.314,29.567,2.4522210084722222,93.50164661366595
battery00,42,False,499.0089999999618,2.28237934177476,14.450084273431676,16.449635675602806,6.331740963855421,8.509,4.925,3.5840000000000005,104.08734810457737,66.56255823293172,22.886,97.022,74.13600000000001,97.022,0.11259892267731218,0.43156857265129467,0.18625143290027582,-0.35625711308800134,1.0133455456886118,5.7789,6.0375000000000005,6.377,6.67775,6.8145,0.7117772248533142,0.5066268178198854,-22.20829566061845,491.80367675748386,16.455841158432698,16.472938818255532,16.483314962504938,16.492928731754915,16.50546960307454,19.94861536200111,397.9472548610667,-0.3780084039128015,-0.9671961614882538,37.1282,50.64125,69.62049999999999,83.49974999999999,91.6635,2.4522210084722222,93.07396575958394
battery00,43,False,498.5570000000298,2.2806651751557445,14.493611985034441,16.45293255280725,6.3577328244274804,8.576,4.936,3.6400000000000006,104.53642080592519,68.33241603053436,27.207,96.154,68.947,96.154,0.10373941704868235,0.4578074835299135,0.20958769197599203,-0.23917150897359227,0.6087605867682897,5.7793,6.039000000000001,6.385999999999999,6.7175,6.8915,0.6940522395118442,0.48170851117140634,-22.77925609673118,517.5953316579913,16.456328431639598,16.473462791740847,16.483489831948624,16.496454548257468,16.510487660887268,18.811954708959853,353.88963997195674,-0.3753482922597231,-0.9735486631993915,40.6478,53.21300000000001,70.993,83.84525,91.164,2.4522210084722222,93.00406314423674
battery00,44,False,496.6120000000228,2.2738534258297216,14.440732281516627,16.467988447797033,6.353622605363984,8.572000000000001,4.96,3.612000000000001,104.56375872296557,67.41012068965519,26.817,96.069,69.25200000000001,96.069,0.10385698394197221,0.4539214463014159,0.2060446794123692,-0.21845151061317283,0.6048225106460876,5.7754,6.033,6.384,6.712999999999999,6.8847,0.6960109160696927,0.48443119528817274,-22.73865627671635,515.6974577664147,16.472537281963376,16.488906188981662,16.49929128774285,16.511129813696275,16.526618816695212,18.719849708837124,350.4327731214493,-0.34672112734111604,-0.9842907256492635,39.9464,52.6235,70.2225,83.321,91.06620000000001,2.4522210084722222,92.72628437541904
battery00,45,False,495.6919999999809,2.2704249607118197,14.433362981061883,16.473580371174968,6.362630476190476,8.567,4.942,3.625,104.74960513350094,66.81892571428571,27.009,94.327,67.318,94.327,0.10263892740117013,0.4593580122868809,0.2110097834521542,-0.2520841398832758,0.5456715602183375,5.7844,6.039,6.397,6.726,6.8968,0.6941416983720037,0.4818326974187698,-22.800906874375162,518.5851189935332,16.480154660322547,16.495491950695342,16.50514303124989,16.51551233024742,16.530281929837546,18.132713751780383,328.79530800400545,-0.38614282696651375,-0.9729518236290025,40.128600000000006,52.988,70.275,82.77,88.8508,2.4522210084722222,92.5864737667481
battery00,46,False,494.0260000000126,2.2641931011933574,14.34281867582583,16.483639108116044,6.3375637065637065,8.538,4.93,3.6080000000000005,104.40003678346464,65.93324131274132,24.674,95.106,70.43199999999999,95.106,0.1057658715005579,0.44481936249054294,0.19786426524649303,-0.29495106811791816,0.7744555428809403,5.7703,6.027,6.379,6.69175,6.8439,0.6992552491106876,0.48895790340884976,-22.6487566231903,511.64166714202474,16.487977504408917,16.50584926904852,16.516239964650353,16.526605096969167,16.53915682049849,18.944602829829716,358.8979763799921,-0.36244629849389054,-0.9825295449360971,38.0073,50.7685,68.9805,81.82549999999999,88.87180000000001,2.4522210084722222,92.33234253237192
battery00,47,False,494.55300000001444,2.2668533373823854,14.3979100176781,16.48550860779177,6.354282945736434,8.568,4.913,3.6549999999999994,104.68606045638238,67.16288759689922,26.805,95.668,68.863,95.668,0.10305062926713199,0.4599841265586197,0.21158539668589627,-0.2625628048950011,0.6233729649668427,5.7745,6.03375,6.390499999999999,6.718,6.891,0.700711103547131,0.490996050634238,-22.6080770913478,509.748938077086,16.49204541112701,16.50733591274124,16.517746375122414,16.52887162655777,16.5414440503831,18.52822136285851,343.2949868710865,-0.35095347429087087,-0.9855531521731842,39.931,52.22725,69.8095,83.08824999999999,90.2705,2.4522210084722222,92.440825258025
battery00,48,False,494.3080000000191,2.266001781688632,14.401496441541045,16.487007233064098,6.358463073852295,8.568999999999999,4.95,3.618999999999999,104.76224309710081,68.10732934131735,27.646,97.005,69.359,97.005,0.10277869537433916,0.4598621779276437,0.21147322268835583,-0.22559594167910893,0.5768929864020707,5.777,6.037000000000001,6.39,6.718999999999999,6.901,0.7111732875090098,0.5057674448663727,-22.278658017674367,494.89222680873814,16.490917676835036,16.510350990281566,16.520777625348664,16.530435879630165,16.543771127979753,18.65248065882556,347.9150347278616,-0.35463629089675464,-0.9944659079474389,40.685,53.265,71.42699999999999,83.91,91.253,2.4522210084722222,92.40609936297675
battery00,49,False,493.579000000027,2.2638476967879475,14.38007887524528,16.495863777704397,6.352231075697211,8.567,4.9510000000000005,3.6159999999999997,104.71542633390406,67.89041832669324,27.527,96.305,68.778,96.305,0.10303802198352635,0.45890745275020267,0.2105960501896795,-0.2125925055381387,0.5898612667217935,5.7691,6.02875,6.38,6.71275,6.8957,0.7108767341211467,0.5053457311147475,-22.299376231933056,495.84108068387883,16.501438659861208,16.518630781075238,16.527571969509793,16.53946285919406,16.55353752380132,18.54375290433935,343.870771777194,-0.3580949116485778,-0.9654344806301012,40.4215,52.864999999999995,70.86,83.07600000000001,91.26960000000001,2.4522210084722222,92.31825716224353
battery00,50,False,493.4439999999595,2.263848878550264,14.366135390146018,16.49998978563182,6.350193548387097,8.566,4.91,3.6560000000000006,104.7082608594652,67.5860947580645,27.29,95.969,68.679,95.969,0.1033966973513397,0.46150496148417053,0.2129868294745057,-0.2604394142814024,0.667393071609069,5.768,6.02575,6.384,6.711250000000001,6.8885000000000005,0.7155182573414616,0.511966376588962,-22.150105415781415,489.41337958012167,16.506762560774447,16.523225720971823,16.533667363257354,16.54482453166628,16.560391648711786,18.43915823010835,340.00255623497253,-0.374164556958935,-0.967352111944813,40.2805,53.1,70.283,83.37525,90.162,2.4522210084722222,92.31830535375286
battery00,51,False,492.90400000003865,2.262294720781638,14.350482577092366,16.50637914577254,6.345042769857434,8.565,4.901,3.6639999999999997,104.66346273386868,67.94789613034624,27.329,97.351,70.02199999999999,97.351,0.10609906969933165,0.46215701677067794,0.21358910815037271,-0.2534957633913414,0.6986484767944257,5.763999999999999,6.0215,6.377000000000001,6.7065,6.8870000000000005,0.7195674459428917,0.5177773092607764,-22.036315568031128,484.3944796055513,16.513629072364626,16.528981802775192,16.54129588412645,16.552456926459286,16.565808037713335,18.673838599825896,348.71224805234755,-0.35366031909134044,-0.9637343887063121,40.447,53.2825,70.855,83.34200000000001,91.807,2.4522210084722222,92.2549277967033
battery00,52,False,491.98399999999674,2.258734214191224,14.329165593712103,16.51120831822806,6.346879098360656,8.565,4.904,3.6609999999999996,104.72308278274498,68.06238934426229,27.558000000000003,96.868,69.30999999999999,96.868,0.10618071103970965,0.4605676199147538,0.21212253251394114,-0.24335565324350616,0.6925388558565166,5.769,6.0265,6.3805,6.7075000000000005,6.8832,0.7217603378388884,0.5209379852773063,-21.980577796337112,481.7618460158361,16.518584735098475,16.534777748393953,16.54523748109905,16.557156883701804,16.568297683644815,18.568405150911886,344.7856698484111,-0.35594865840079476,-0.9778119279282058,40.7242,53.06,70.8865,84.06450000000001,91.0844,2.4522210084722222,92.10973262146774
battery00,53,False,491.5109999999986,2.257326695783047,14.313547078799493,16.516811169230486,6.344643892339544,8.564,4.902,3.662,104.7213932801001,68.05656935817807,27.614,97.212,69.598,97.212,0.10604146009975401,0.4598124668354627,0.21142750465731347,-0.246155214861937,0.7291379138256966,5.765199999999999,6.0295000000000005,6.381,6.7035,6.8797999999999995,0.7259282249383722,0.5269717877621758,-21.860503934917958,476.5851576453422,16.52312521513721,16.540985482798487,16.551452980928584,16.563380677245995,16.57660596270139,18.53269084374381,343.4606299097857,-0.3500433222531491,-0.9587508914094891,40.6442,53.1265,70.564,83.239,91.56620000000001,2.4522210084722222,92.05233492349053
battery00,54,False,490.70100000000093,2.2547764352822743,14.292369568890283,16.525071834051992,6.3417071129707105,8.562000000000001,4.905,3.657000000000001,104.72484889228677,68.11515271966526,27.653,96.577,68.924,96.577,0.10623332690986202,0.4604681786029204,0.21203094350589097,-0.244658375033034,0.733467094294356,5.7654,6.02525,6.374499999999999,6.699,6.8789,0.7299575115382293,0.5328379686510841,-21.74966159488446,471.6960626355483,16.53672464833583,16.549475867772962,16.559944681263474,16.571873262090907,16.585469572909307,18.555522815196987,344.30742694529596,-0.3615261384486608,-0.9726045487304349,40.6565,53.18075,71.024,84.0455,91.4782,2.4522210084722222,91.9483369358719
battery00,55,False,488.94699999998556,2.248089421746466,14.149619069934282,16.536308021289862,6.298499029126213,8.493,4.92,3.5730000000000004,104.08870558945402,66.12865825242719,23.074,96.475,73.401,96.492,0.10994747991952983,0.41848835863108186,0.175132506309737,-0.36193147106738727,1.2757087046438826,5.7594,6.0175,6.348,6.621,6.7654000000000005,0.7037028415504245,0.49519768920614193,-22.574714470757577,508.40773399681035,16.53923162818906,16.558001061955572,16.570710416038548,16.58114401757036,16.59377324740115,19.778013926121332,391.1698348618494,-0.3741247851213928,-0.9521852205812547,36.6468,50.6175,69.444,82.3835,90.7746,2.4522210084722222,91.67564481258017
battery00,56,False,488.93900000001304,2.248881695601486,14.251954187083417,16.54235552617296,6.338857421875,8.561,4.905,3.6559999999999997,104.79183568940992,67.895064453125,27.653,96.56,68.90700000000001,96.594,0.10256191410831988,0.45830153614280333,0.21004029803085328,-0.24403594706312573,0.6767185236892583,5.767,6.01875,6.371500000000001,6.694,6.8744000000000005,0.7060066321931328,0.4984453647006895,-22.511006502366676,505.4943850536733,16.54710902389624,16.565059946974934,16.574787258324168,16.585233688260328,16.60218147334365,18.471967372404432,341.21357860717393,-0.3497379184336976,-0.9419974749611741,40.693,53.178000000000004,70.4195,83.527,91.03420000000001,2.4522210084722222,91.70795323226514
battery00,57,False,478.2600000000093,2.201434119929884,13.883337415542313,16.554668124948755,6.309733598409544,8.529,4.94,3.5889999999999995,104.38732047964454,65.36966003976143,24.662,93.784,69.12200000000001,93.784,0.10626704940614667,0.440060506191723,0.19365324910971546,-0.2593233381611167,0.8832783484706939,5.748800000000001,6.003500000000001,6.35,6.657,6.8086,0.7128096465739177,0.5080975922488333,-22.315580207225995,496.6550906341954,16.559381367036732,16.577390300051285,16.58860016510901,16.599030822055795,16.613878162940377,18.852700060318885,355.4242995643476,-0.3407508158867615,-0.9913546214459781,37.550200000000004,50.5445,67.857,80.2925,89.46799999999999,2.4522210084722222,89.77307152675513
battery00,58,False,487.8769999999786,2.247187178270867,14.138943888883054,16.565702988627084,6.294918972332017,8.502,4.94,3.5620000000000003,104.21371791662148,65.83650988142294,22.63,96.272,73.64200000000001,96.272,0.10628302708975562,0.4225095730090851,0.17851433928431942,-0.29671467701985754,1.2281394665334169,5.755000000000001,6.0095,6.343,6.61375,6.768,0.7111301207357811,0.5057060486176866,-22.377425174702715,499.49595156693175,16.570248790871947,16.590489960551608,16.600194323578695,16.609871665927333,16.62544703679066,20.09153603569468,403.66982027361786,-0.38217340871842054,-0.9953374222428168,36.042500000000004,49.72474999999999,68.82,83.5395,89.4815,2.4522210084722222,91.63885190229671
battery00,59,False,488.25,2.2479478081701365,14.183436478180507,16.558874033689026,6.31232358674464,8.539,4.909,3.63,104.45872089497246,67.57852436647173,26.075,97.805,71.73,97.805,0.10055188203579743,0.44713166919780006,0.1999267295996109,-0.22027744899271118,0.8898359365372892,5.7512,6.007000000000001,6.3420000000000005,6.645,6.834,0.7060987621108857,0.49857546185452517,-22.533290320401623,506.4948837720756,16.56396566830658,16.584142027354495,16.592389912210713,16.60211218396851,16.615974762900688,19.454100987099554,378.4620452162679,-0.34022092003186144,-1.001387719063627,38.829,51.827,69.702,84.219,91.9788,2.4522210084722222,91.66986990176095
battery00,60,False,488.09399999998277,2.2483218742427247,14.217455736052038,16.56649664576627,6.327116,8.544,4.926,3.6180000000000003,104.74948797010119,67.305638,26.506,95.969,69.463,95.969,0.10131878239478381,0.45314757258976907,0.20534272254400002,-0.21900941675104169,0.7707470665620328,5.754,6.0120000000000005,6.364000000000001,6.66675,6.8574,0.7155232838563172,0.5119735697405279,-22.249385716797466,493.68812958343665,16.57314813629141,16.588289016149012,16.601043154707256,16.610764271587012,16.624326960984053,19.029513260694713,362.122374938956,-0.35890492257211987,-1.0174994436047968,39.1944,51.63125,70.009,83.97475,90.9524,2.4522210084722222,91.6851240762948
battery00,61,False,487.28999999997905,2.245255035074704,14.194278278389977,16.570950223065232,6.3241983805668,8.542,4.934,3.6079999999999997,104.72874550209045,67.39758906882591,26.585,96.492,69.90700000000001,96.492,0.10084730585897426,0.4521415361834353,0.2044319687423167,-0.2026199609103194,0.7773718904052092,5.7593000000000005,6.01125,6.3615,6.6615,6.8504,0.7200527616473984,0.5184759795560452,-22.11585138834938,487.7379360549523,16.575849949542842,16.593951574932504,16.60671570080024,16.614949141752916,16.62763368660647,19.05558952711441,363.1154922258724,-0.3483780692426331,-0.9799711462136771,39.1199,52.39925,70.327,83.24775,91.2578,2.4522210084722222,91.56006034193214
battery00,62,True,3196.657999999996,2.238374542777775,16.198202057789892,2.5208055207026354,7.233407779171895,8.361,4.904,3.4570000000000007,18.233900089397743,28.306969887076537,26.538,33.47,6.931999999999999,33.47,0.013094198873105806,0.6326850406737207,0.4002903606923076,-0.7396271277769166,0.5690584699609946,6.4204,6.859,7.29,7.714249999999999,7.9982999999999995,0.0005973127914049941,3.5678257077602596e-07,1.0260056041629604,3.952912093771789,2.52,2.52,2.5210000000000004,2.5210000000000004,2.5210000000000004,1.341208575130702,1.7988404420041277,1.5163188452530045,2.6369164736244626,26.742,27.653,28.11,28.472,30.1305,2.4522210084722222,91.27947827884904
battery00,63,False,484.9990000000107,2.235602014585325,14.141882794912329,16.57730391223377,6.3301304347826095,8.546,4.955,3.5909999999999993,104.86516443216306,67.17784265010351,26.714,97.074,70.36,97.074,0.10279338334463967,0.45307949471965925,0.20528102853542174,-0.18134652488162833,0.7473833562180734,5.7592,6.016500000000001,6.364,6.6690000000000005,6.8614,0.728448656398778,0.5306374450091849,-21.867618720495148,476.79436251222984,16.58302132809098,16.600753707955015,16.61314847983298,16.621386009843217,16.6355659830714,18.97128674349791,359.9097207040195,-0.3360157312803297,-0.9944749253074123,38.9788,52.1635,69.539,82.986,90.5464,2.4522210084722222,91.16641635731459
battery00,64,False,483.78899999998976,2.2303535004269226,14.07115955796663,16.57959787875121,6.311941666666667,8.537,4.913,3.6240000000000006,104.57764812605225,67.66393333333333,26.345,96.322,69.977,96.322,0.10749024050765946,0.4446526930431835,0.19771601743055556,-0.24937563558889814,0.9541626611324343,5.75,6.009,6.3555,6.65,6.827300000000001,0.7310588508522158,0.5344470434093623,-21.793267563304866,473.62739567411523,16.584899829314402,16.605304808712233,16.615836082443312,16.62483606464193,16.639780803940216,18.836158974157183,354.80088489972223,-0.40474460694403264,-0.9618502091710606,39.626900000000006,52.450250000000004,71.301,83.136,89.96019999999999,2.4522210084722222,90.95238531605571
battery00,65,False,481.23500000004424,2.2199158030367316,13.890892729173453,16.59025684039039,6.259019960079841,8.487,4.918,3.569,103.77080185288263,67.85661876247505,22.81,97.858,75.048,97.858,0.11109621457932832,0.4071461256913388,0.16576796766546745,-0.32689593816040685,1.6584362251768283,5.745,5.9910000000000005,6.315,6.564,6.702000000000001,0.7159669024504942,0.5126086054045554,-22.26296887292468,494.421332247173,16.59814522564891,16.615509495802627,16.624532584411934,16.63427920118594,16.646980072589805,20.53855333683527,421.83217317002726,-0.3999725963020398,-0.9569668308451464,37.383,51.724,71.203,85.492,93.721,2.4522210084722222,90.5267427106735
battery00,66,False,485.4100000000326,2.2397380261241615,14.144792260350492,16.594272562350792,6.318304878048781,8.543,4.923,3.619999999999999,104.77788843957126,67.43109146341463,27.23,96.069,68.839,96.069,0.10109518669151918,0.4537205863348163,0.20586237046400951,-0.20094976992062644,0.8055173735605079,5.743500000000001,6.006,6.3565000000000005,6.65275,6.8499,0.722751199521936,0.5223692964103973,-22.064050880838558,485.5447760491994,16.599270343162118,16.6179925468973,16.630226199398464,16.63997941210752,16.654925644774174,18.780887682753537,352.7217421522035,-0.35470067584531123,-0.9932326551252633,39.6037,52.48075,70.63,83.24225,90.8567,2.4522210084722222,91.33508025524823
battery00,67,False,480.40600000001723,2.2195609371741627,13.891518033589152,16.616358948714666,6.262654150197629,8.465,4.914,3.551,103.99694213447805,67.14401383399209,23.001,98.407,75.40599999999999,98.407,0.11028373846922314,0.40789070960344215,0.16637483098079958,-0.379228880424305,1.599648492061391,5.739000000000001,5.99625,6.325000000000001,6.5665000000000004,6.711,0.7136375699504887,0.5092785812448386,-22.368809212126443,499.23428692165237,16.623862504616532,16.641175130210122,16.651666632537015,16.662122724789707,16.674029078656943,20.1649261497852,406.62424662629087,-0.3942692012709832,-0.943905026207084,36.9055,51.26825,71.53049999999999,84.797,92.1775,2.4522210084722222,90.51227150839023
battery00,68,False,479.87799999996787,2.217543036888506,13.889073931305974,16.619712535287672,6.266043478260871,8.454,4.946000000000001,3.508,104.07400890584655,64.55285968379447,23.159,94.023,70.864,94.023,0.10557500497409623,0.4076173151130807,0.16615187557999653,-0.3062634361928958,1.4708072936583925,5.743,5.997,6.323,6.55675,6.7245,0.7137848119663395,0.5094887577938226,-22.378699641700244,499.5345356776797,16.625757884335247,16.64310330915416,16.653614182963345,16.66558268097746,16.678991071251,18.99824317023577,360.9332435554101,-0.3912939161494822,-0.961394146765512,36.346000000000004,49.1015,67.7585,80.89125,87.194,2.4522210084722222,90.4299828289162
battery00,69,False,490.225999999966,2.266062022107496,14.264180368111484,16.62482003908039,6.29948046875,8.606,4.931,3.675,104.65908181589297,65.087548828125,23.151,93.406,70.25500000000001,93.406,0.11096538373411996,0.43005281698854186,0.18494542539978026,-0.2504264126867977,1.3626890538094694,5.751,6.013249999999999,6.35,6.613250000000001,6.7898,0.7098618924485696,0.5039039063506646,-22.506748080500248,505.3636589792649,16.631418846664324,16.648023566594237,16.659293694345635,16.668279747400355,16.68453583526859,19.54712841766079,382.0902293765221,-0.3699849461213645,-1.0140564001464618,36.1172,49.111,68.2295,81.96875,89.4208,2.4522210084722222,92.40855592862299
battery00,70,False,480.00500000000466,2.2192802021050335,13.98903439110057,16.62798803225536,6.306262,8.533,4.907,3.6259999999999994,104.79202795862298,66.295994,26.165,93.864,67.69900000000001,93.864,0.10107461391232983,0.44492578409887645,0.197958953356,-0.20631473097884276,0.927151909525588,5.754,6.00175,6.3475,6.632750000000001,6.8251,0.7184805013515955,0.51621423082244,-22.240600330548236,493.4253338397738,16.634792841902932,16.652928284639177,16.661955589823346,16.671704640777804,16.68664100150533,18.703519018568777,349.821623677964,-0.36267727950783946,-1.0028537923362457,38.6626,51.16175,68.997,81.8835,89.368,2.4522210084722222,90.50082331231984
battery00,71,False,478.5899999999674,2.213505039886959,13.949951965766536,16.63370496115381,6.305839430894308,8.532,4.948,3.5839999999999996,104.81866377817254,66.0695,26.341,94.408,68.06700000000001,94.408,0.1011000659006445,0.4435813559421919,0.19676441933951352,-0.17408954335146468,0.8889323206699489,5.7422,6.000750000000001,6.347,6.63025,6.8286999999999995,0.7244386078691948,0.524811296571457,-22.07269721653335,485.8013361069827,16.638978953241754,16.658944700893542,16.66985462284389,16.6784787244831,16.692299476502175,18.50133378124289,342.29935168495933,-0.37644059746714015,-0.995324074965175,38.5993,51.1545,68.7145,81.91874999999999,89.0314,2.4522210084722222,90.26531590095188
battery00,72,False,476.0910000000149,2.2038819111013765,13.776961515684063,16.648063346504014,6.253747454175153,8.493,4.933,3.5600000000000005,104.04272330569717,64.0221649694501,22.902,92.353,69.451,92.353,0.10702894409836658,0.41249993565220183,0.17015619691307066,-0.2240295439423393,1.5583474591182611,5.731,5.98,6.299,6.5505,6.715,0.7258126751206962,0.5268040393658614,-22.041823826166436,484.5575339762547,16.652849113392318,16.671719644079438,16.683733628302857,16.691964542900678,16.709098877085086,18.91073108643064,357.61575022329424,-0.40464204750072896,-0.9627929278477882,35.79,48.739000000000004,66.953,80.063,87.208,2.4522210084722222,89.87289088084415
battery00,73,False,477.1790000000037,2.209859283837954,13.911890564561576,16.655455709261535,6.295279352226721,8.533999999999999,4.939,3.594999999999999,104.78010417487206,65.45027125506073,26.177,93.187,67.00999999999999,93.187,0.10098289767856154,0.444827281791822,0.197871310626301,-0.16452035592828074,0.9060248738008831,5.7369,5.99325,6.327500000000001,6.624499999999999,6.8197,0.7240366121777491,0.5242290157738322,-22.109791764974226,487.55773222751026,16.6622208885835,16.6797625501344,16.69083647609798,16.69944074489277,16.71545757919662,18.220023952710708,331.96927283735187,-0.38157319361958086,-0.9855467956345967,38.2424,50.45825,68.48400000000001,80.37049999999999,87.7619,2.4522210084722222,90.1166443074695
battery00,74,False,476.2039999999688,2.2067348659665025,13.8436435560405,16.665648005181765,6.276334702258726,8.512,4.941,3.5710000000000006,104.52926314656752,64.78185420944558,24.291,93.422,69.131,93.422,0.10453571988040133,0.4282172212679149,0.1833699885904144,-0.2053984295809654,1.2220389833711582,5.738,5.9855,6.317,6.591,6.764600000000001,0.7295368155416602,0.5322239652306663,-21.95626527050951,480.7166907586864,16.670807443670224,16.689656486783647,16.701655006603616,16.711366401079122,16.725647708851447,18.786729854926573,352.9412186419894,-0.37829361330736544,-1.004393865947502,36.9552,49.7325,67.074,81.4075,88.1178,2.4522210084722222,89.98923255050889
battery00,75,False,473.7390000000014,2.195126152218913,13.813303707724332,16.66360384475542,6.2958834745762715,8.546,4.935,3.6109999999999998,104.83767275230839,66.07392161016949,26.974,93.642,66.66799999999999,93.642,0.10780805722038436,0.4464551588675539,0.19932220887945276,-0.18156818761611682,0.9508440721148554,5.736300000000001,5.9885,6.333,6.62575,6.822,0.7411219805110494,0.5492617899966203,-21.609452478630196,465.6417761939419,16.67254920369995,16.690680743795042,16.699703349654307,16.709071118238725,16.725110425325553,18.015067561045242,324.54265922902454,-0.35507361912058427,-0.9813063228940107,39.412,51.926,68.7105,80.82575,89.2615,2.4522210084722222,89.51583664910025
battery00,76,False,473.804999999993,2.1958908121149623,13.812727826271159,16.66702278073502,6.293414012738854,8.545,4.91,3.635,104.81811849739083,66.32547558386412,27.143,94.295,67.152,94.295,0.10747648003524035,0.44862458420500356,0.20126401755311232,-0.19602263685807692,0.9699629601103812,5.731,5.987500000000001,6.329,6.624499999999999,6.825,0.7421422722584925,0.5507751522729984,-21.580000958679292,464.45797082688995,16.67348585235141,16.69391978998033,16.704457190717378,16.713457511705847,16.72913791151798,18.22981256036754,332.3260659861342,-0.3522762918695123,-1.0238606860683392,39.671,51.30200000000001,68.866,81.97149999999999,88.445,2.4522210084722222,89.54701898924851
battery00,77,False,472.8520000000135,2.1926444659282227,13.792245709955102,16.675673414246813,6.2954484978540775,8.545,4.938,3.607,104.9040916232539,65.91704721030042,27.29,94.327,67.037,94.327,0.10725151508326553,0.4466616785362842,0.1995066550728509,-0.1746309035547295,0.9575201170395546,5.7330000000000005,5.988250000000001,6.3325,6.626250000000001,6.820500000000001,0.7464141438219999,0.5571340740975291,-21.473743012617728,459.74545944023254,16.68197187437473,16.702395268382197,16.712926487581093,16.72266945504841,16.73684653814056,18.104919663666397,327.78811602781417,-0.32850923339689775,-1.0198174310551933,39.5495,51.31625,68.30850000000001,81.25475,88.17,2.4522210084722222,89.41463507378887
battery00,78,False,472.2270000000135,2.1904223538953738,13.771401982331101,16.681064980492867,6.290405982905982,8.544,4.912,3.6320000000000006,104.85502163707005,65.88395726495726,27.033,92.953,65.92,92.953,0.10703595323314975,0.44629922425547913,0.19918299757104244,-0.17431931386968352,0.9861722774537305,5.728400000000001,5.98375,6.3255,6.616750000000001,6.82,0.7451343644160958,0.555225221033779,-21.51867800148051,461.7000626267146,16.688896744578347,16.70630380491307,16.718348559932537,16.72884414578646,16.744511083177173,17.718019096240834,313.9282006947549,-0.3740668170009378,-0.9579800841679367,39.5366,51.7685,68.30850000000001,80.60749999999999,87.60170000000001,2.4522210084722222,89.324018770235
battery00,79,False,470.5679999999702,2.1832948389013698,13.603675544239113,16.686434356857966,6.233780684104628,8.461,4.913,3.548,103.95096826109906,65.44571830985916,22.986,94.375,71.389,94.375,0.11090089282636163,0.40093901123928566,0.16075209073353602,-0.3142846214076089,1.8038669155369726,5.7234,5.973,6.294,6.524,6.6772,0.7232884118936376,0.5231461267796202,-22.172555435670574,490.4108652691182,16.689695125360526,16.71016269434881,16.722971595722402,16.731227426343285,16.7479606594776,19.621431390497452,385.00056981199884,-0.39143514911733907,-0.9915602898429801,36.1436,49.306,68.656,81.84899999999999,89.77260000000001,2.4522210084722222,89.03336327999251
battery00,80,False,470.4099999999744,2.183243132314894,13.722460124459761,16.691655538230414,6.2884412955465585,8.546,4.932,3.613999999999999,104.89228453331712,66.42038663967612,27.345,94.91,67.565,94.91,0.10394425297862049,0.44413021898097266,0.19725165141208673,-0.1659079870309351,0.9257625018660285,5.728899999999999,5.984,6.323,6.612500000000001,6.8184,0.725663574022527,0.5265876226631475,-22.115182010946427,487.7196661258935,16.697284724856576,16.716235540999385,16.726790403914368,16.73580439625844,16.75225065954234,18.083407468795627,327.0096256824935,-0.3453884352012731,-0.9781203262041398,39.8351,51.8085,68.95949999999999,81.95974999999999,89.60319999999999,2.4522210084722222,89.03125471855793
