battery_id,cycle_number,discharge_duration_s,avg_current_A,capacity_Ah,avg_voltage_V,start_voltage_V,end_voltage_V,delta_voltage_V,avg_temp_C,start_temp_C,end_temp_C,delta_temp_C,max_temp_C,avg_power_W,energy_Wh,SOH_%,q_initial_Ah
battery22,243,557.525999999838,13.585965858976023,2.107489590699791,6.395945205479452,8.43,4.953,3.4769999999999994,51.717440068493154,23.228,73.10600000000001,49.87800000000001,73.10600000000001,86.84120879942351,13.4705429767272,86.4872731660275,2.4313132672222224
battery22,244,560.060999999987,13.586375872511239,2.1171563542020038,6.4430722891566266,8.523,4.937,3.5859999999999994,50.38777624784854,24.845,70.467,45.622,70.467,87.47972058241899,13.63032407086572,86.4872731660275,2.4313132672222224
battery22,245,560.5730000000913,13.581969028977708,2.1184515366480388,6.447205217391304,8.522,4.936,3.5860000000000003,50.432624347826085,25.194000000000003,69.736,44.542,69.736,87.50774903324435,13.64649153447942,86.4872731660275,2.4313132672222224
battery22,246,561.0180000001565,13.586990811618113,2.120952872095935,6.4401287477954146,8.523,4.9030000000000005,3.619999999999999,50.92608994708995,24.988000000000003,70.661,45.673,70.661,87.4427790843082,13.649549514434879,86.4872731660275,2.4313132672222224
battery22,247,558.847000000067,13.58962293580149,2.1132212078332273,6.414720930232558,8.485,4.952,3.5329999999999995,50.192681574239714,23.001,71.113,48.111999999999995,71.113,87.11619354707182,13.542710790554604,86.4872731660275,2.4313132672222224
battery22,248,559.0570000000298,13.58940784160425,2.114023099712025,6.441479204339964,8.522,4.9510000000000005,3.5709999999999997,50.89208318264014,24.794,72.015,47.221000000000004,72.015,87.47573691180014,13.605072553491476,86.4872731660275,2.4313132672222224
battery22,249,560.2029999999795,13.589013015372553,2.118300815539861,6.440163934426229,8.522,4.904,3.6180000000000003,50.83486885245902,25.108,70.283,45.175,70.283,87.45529098706672,13.633310129378142,86.4872731660275,2.4313132672222224
battery22,250,557.25,13.592283822253561,2.107693169758019,6.3999077490774905,8.459,4.916,3.5429999999999993,50.688298892988925,23.001,71.806,48.80499999999999,71.815,86.9303948257748,13.479514566731249,86.4872731660275,2.4313132672222224
battery22,251,556.6629999999423,13.592823076434025,2.1056242892412445,6.438477611940299,8.521,4.979,3.5420000000000007,50.7135130597015,24.67,71.185,46.515,71.185,87.45530585147469,13.541927279796743,86.4872731660275,2.4313132672222224
battery22,252,557.3219999999274,13.596207714025262,2.108298647832641,6.394555555555555,8.463,4.928999999999999,3.534,50.16240512820512,22.404,70.998,48.59400000000001,70.998,86.88563529754069,13.472863938746261,86.4872731660275,2.4313132672222224
battery22,253,558.4459999999963,13.589162235711706,2.1114937031224397,6.433241796200345,8.522,4.934,3.588,51.19036269430052,25.081,71.42699999999999,46.34599999999999,71.42699999999999,87.36394718148452,13.573527958591992,86.4872731660275,2.4313132672222224
battery22,254,558.2460000000428,13.59352279012465,2.1114463142606525,6.430810104529616,8.521,4.939,3.5820000000000007,50.956885017421605,24.864,71.104,46.239999999999995,71.104,87.35821612747806,13.568572826363287,86.4872731660275,2.4313132672222224
battery22,255,557.4490000000224,13.592899327611084,2.1083904226581254,6.430592920353982,8.52,4.92,3.5999999999999996,50.72838761061947,24.837,70.582,45.74499999999999,70.59,87.35050001071572,13.548351627113236,86.4872731660275,2.4313132672222224
battery22,256,557.7399999999907,13.594901909595276,2.109806155265088,6.430622340425532,8.52,4.934,3.5859999999999994,51.00743794326241,25.035,71.40899999999999,46.373999999999995,71.40899999999999,87.3632153666892,13.557769666493954,86.4872731660275,2.4313132672222224
battery22,257,557.096000000136,13.596430721385868,2.107680994826783,6.428864376130199,8.52,4.945,3.5749999999999993,51.17787703435805,24.91,72.235,47.325,72.235,87.3487324651682,13.539956292115523,86.4872731660275,2.4313132672222224
battery22,258,557.0679999999702,13.598638817332384,2.107923974113034,6.426657608695653,8.521,4.918,3.6030000000000006,51.088501811594206,24.922,71.113,46.191,71.113,87.3326242690319,13.536978756793271,86.4872731660275,2.4313132672222224
battery22,259,557.2430000000168,13.597896757674299,2.1085124569052693,6.430186813186813,8.52,4.922,3.598,51.043505494505496,25.268,71.212,45.944,71.212,87.37549970232118,13.547695492142239,86.4872731660275,2.4313132672222224
battery22,260,557.1040000000503,13.596424300564678,2.107847510873441,6.445590994371482,8.545,4.908,3.6369999999999996,51.44527579737336,26.585,70.767,44.181999999999995,70.873,87.57270257077326,13.57584029249336,85.88246135833417,2.4313132672222224
battery22,261,553.464999999851,13.608993481513053,2.095702793255612,6.376869191049915,8.44,4.935,3.505,51.060092943201376,22.745,73.096,50.351,73.096,86.72744387735536,13.355030226148761,85.88246135833417,2.4313132672222224
battery22,262,552.4149999998044,13.611102170476897,2.09212579034898,6.384688927943761,8.479,4.947,3.531999999999999,50.60285588752197,22.664,72.125,49.461,72.125,86.8445047802763,13.347569480273265,85.88246135833417,2.4313132672222224
battery22,263,553.3270000000484,13.608767039415886,2.095242534433909,6.4199647266313935,8.516,4.917,3.599,51.25321164021164,24.728,72.345,47.617,72.345,87.30814042599688,13.43590899496089,85.88246135833417,2.4313132672222224
battery22,264,552.5220000001136,13.611432376528487,2.092645737234624,6.417846428571428,8.515,4.94,3.575,51.268164285714285,24.724,71.77,47.04599999999999,71.77,87.29554647850549,13.418155718113347,85.88246135833417,2.4313132672222224
battery22,265,553.1350000000093,13.60965567384396,2.0947166706061755,6.418427027027027,8.516,4.928999999999999,3.5870000000000006,50.7854018018018,24.674,71.274,46.6,71.274,87.29150464935579,13.434968362674095,85.88246135833417,2.4313132672222224
battery22,266,553.7630000000354,13.610988601620154,2.0973630247967563,6.424242700729927,8.517999999999999,4.959,3.5589999999999993,50.94851094890511,25.066,71.436,46.370000000000005,71.436,87.37909119504914,13.460903978889009,85.88246135833417,2.4313132672222224
battery22,267,554.0930000001099,13.613498897787778,2.0990151502680074,6.420217550274224,8.519,4.92,3.599,50.90354478976234,24.945,71.715,46.77,71.715,87.33984339587029,13.461032885766889,85.88246135833417,2.4313132672222224
battery22,268,554.1999999999534,13.613967016799233,2.0995165587960045,6.414472222222222,8.519,4.916,3.6029999999999998,51.07848148148148,24.91,71.238,46.328,71.238,87.26394069833309,13.457163027936003,85.88246135833417,2.4313132672222224
battery22,269,553.2469999999739,13.614933233765813,2.0960679749929896,6.416260223048327,8.517999999999999,4.918,3.5999999999999988,51.101691449814126,24.98,71.292,46.312,71.292,87.2938224574579,13.43878577295192,85.88246135833417,2.4313132672222224
battery22,270,552.2810000001919,13.617164412483469,2.09280737830258,6.418259398496241,8.517999999999999,4.955,3.562999999999999,50.96789849624061,24.949,71.069,46.120000000000005,71.069,87.33526439185161,13.41906574440591,85.88246135833417,2.4313132672222224
battery22,271,552.8649999999907,13.61925269144387,2.095400250909438,6.383683206106871,8.48,4.901,3.5790000000000006,50.63626335877863,23.178,71.733,48.55500000000001,71.733,86.87903274447893,13.362700133985435,85.88246135833417,2.4313132672222224
battery22,272,551.25,13.622016677644828,2.0897707839828548,6.373068226120858,8.457,4.918,3.5390000000000006,50.42736452241716,22.875,71.337,48.462,71.337,86.75199640994735,13.308129134389617,85.88246135833417,2.4313132672222224
battery22,273,547.4890000000596,13.634949806821734,2.0770647889560423,6.353902608695652,8.42,4.917,3.503,51.355780869565216,22.653,73.625,50.972,73.625,86.58033284092318,13.188595248179311,85.88246135833417,2.4313132672222224
battery22,274,548.0179999999236,13.628879579596626,2.078251864517943,6.384562277580071,8.48,4.93,3.5500000000000007,50.24141992882562,22.733,71.77,49.03699999999999,71.77,86.95601271871023,13.254165743856296,85.88246135833417,2.4313132672222224
battery22,275,551.2560000000522,13.631012430470502,2.090823699784786,6.415573451327433,8.517999999999999,4.9,3.6179999999999986,51.57898761061947,25.081,72.345,47.263999999999996,72.345,87.39148486361889,13.402005434741874,85.88246135833417,2.4313132672222224
battery22,276,550.8980000000447,13.629903883408238,2.0893558599882094,6.416035778175313,8.516,4.902,3.614,51.583397137745976,25.291,71.48100000000001,46.19000000000001,71.48100000000001,87.39006214108583,13.388694791625777,85.88246135833417,2.4313132672222224
battery22,277,550.997999999905,13.633230787154293,2.090255181835924,6.414226039783002,8.517999999999999,4.921,3.5969999999999986,51.71942495479205,25.248,72.779,47.53099999999999,72.779,87.38584434384673,13.397348012404182,85.88246135833417,2.4313132672222224
battery22,278,548.2029999999795,13.635104740026934,2.0799947756420276,6.404678308823529,8.514,4.954,3.5599999999999996,51.56054227941176,24.697,72.96600000000001,48.269000000000005,72.96600000000001,87.26680141839766,13.31188262324595,85.88246135833417,2.4313132672222224
battery22,279,549.7630000000354,13.634983647986578,2.0859133133790686,6.409602209944751,8.517000000000001,4.948,3.569000000000001,51.72268692449355,25.066,73.28399999999999,48.21799999999999,73.28399999999999,87.33325521590776,13.357508890542645,85.88246135833417,2.4313132672222224
battery22,280,548.6699999999255,13.630727003110447,2.0812169562595826,6.430237191650854,8.542,4.944,3.598,52.31796584440228,26.565,73.059,46.494,73.059,87.58334876591097,13.372246212584903,85.06443619010552,2.4313132672222224
battery22,281,548.8970000008121,13.631877161461212,2.0823273079350253,6.424131021194605,8.541,4.925,3.6160000000000005,52.32404816955684,26.683000000000003,72.585,45.90199999999999,72.585,87.5071222083284,13.363743734714818,85.06443619010552,2.4313132672222224
battery22,282,547.8699999996461,13.63991974199494,2.0796695248413286,6.380720077220077,8.487,4.941,3.5460000000000003,51.414571428571435,23.405,73.003,49.598,73.003,86.97020086127641,13.25600502566043,85.06443619010552,2.4313132672222224
battery22,283,548.2129999995232,13.637688221319628,2.0806836844159724,6.401897637795275,8.514,4.942,3.571999999999999,51.89911614173229,25.12,72.779,47.65899999999999,72.779,87.24159524694896,13.310649686131315,85.06443619010552,2.4313132672222224
battery22,284,548.5679999999702,13.64174029464633,2.082648531842572,6.401184313725491,8.516,4.937,3.5789999999999997,51.93116274509804,25.089,73.134,48.045,73.134,87.25835672629762,13.318472062180415,85.06443619010552,2.4313132672222224
battery22,285,548.136999999173,13.642474272692818,2.0811104577590536,6.400623529411765,8.515,4.932,3.583,52.05793725490196,25.124,73.454,48.33,73.454,87.25564559235421,13.309655994521789,85.06443619010552,2.4313132672222224
battery22,286,547.4639999999199,13.642303215732886,2.0786327496899784,6.3988413654618475,8.515,4.944,3.5710000000000006,52.17396385542169,25.019,73.52,48.501,73.52,87.22827335210054,13.289538926337219,85.06443619010552,2.4313132672222224
battery22,287,544.8040000000037,13.655945874895513,2.070078703167943,6.33926923076923,8.426,4.908,3.518,51.96162587412587,22.775,74.439,51.663999999999994,74.439,86.51303228367837,13.113903162407285,85.06443619010552,2.4313132672222224
battery22,288,544.0009999999311,13.651110696277424,2.0663266335876327,6.387056838365897,8.511000000000001,4.928999999999999,3.5820000000000016,52.24285612788632,24.67,73.968,49.298,73.968,87.13074517288217,13.191851176876787,85.06443619010552,2.4313132672222224
battery22,289,545.9860000000335,13.650497151080135,2.073815371778566,6.396375000000001,8.515,4.9430000000000005,3.572,51.7085875,25.155,73.078,47.923,73.096,87.25344860112114,13.255939049361178,85.06443619010552,2.4313132672222224
battery22,290,544.3940000000875,13.654104378074017,2.0684347570538417,6.352166051660516,8.454,4.945,3.5090000000000003,51.342023985239855,22.679,73.482,50.803,73.482,86.67462959921602,13.131866402023892,85.06443619010552,2.4313132672222224
battery22,291,543.0789999996778,13.652097017925554,2.0630417239460312,6.352480286738351,8.448,4.927,3.521000000000001,50.733372759856636,22.867,73.2,50.333,73.2,86.66736892135539,13.092698089748128,85.06443619010552,2.4313132672222224
battery22,292,534.625,13.654383378930225,2.0312315543352777,6.326512455516014,8.408999999999999,4.908,3.5009999999999986,51.5163024911032,22.702,73.003,50.301,73.003,86.32889429631896,12.841617472041534,85.06443619010552,2.4313132672222224
battery22,293,535.5069999999832,13.648697156854718,2.03381727183475,6.382600732600732,8.51,4.932,3.5779999999999994,51.080250915750916,24.214,72.07,47.855999999999995,72.07,87.05176952042032,12.974498238200443,85.06443619010552,2.4313132672222224
battery22,294,535.4369999994524,13.661817366326556,2.035433331454952,6.340096256684491,8.421,4.95,3.470999999999999,51.89968449197861,22.94,74.265,51.325,74.265,86.56170460655173,12.895595787648164,85.06443619010552,2.4313132672222224
battery22,295,537.0609999995213,13.6595340963964,2.0413729052190246,6.358121323529412,8.47,4.904,3.5660000000000007,50.95676838235294,22.741,72.733,49.992000000000004,72.733,86.7898158409664,12.969843527434593,85.06443619010552,2.4313132672222224
battery22,296,538.6929999995045,13.66179984443571,2.0478787389374076,6.377040000000001,8.497,4.917,3.58,51.24519272727273,23.782,72.4,48.61800000000001,72.4,87.06240963428765,13.048330497361437,85.06443619010552,2.4313132672222224
battery22,297,538.5789999999106,13.661667218927342,2.0475142175543946,6.375119402985074,8.493,4.901,3.5920000000000005,51.07013432835821,23.832,72.391,48.559000000000005,72.391,87.03438803898933,13.04347130626587,85.06443619010552,2.4313132672222224
battery22,298,535.2180000003427,13.665794754949125,2.0351829320015353,6.328982206405694,8.419,4.906000000000001,3.513,52.23964768683274,22.833,75.153,52.32000000000001,75.153,86.43522640503627,12.871891592989261,85.06443619010552,2.4313132672222224
battery22,299,535.7860000005458,13.665107844707787,2.0372605705211804,6.382272072072072,8.511000000000001,4.939,3.572000000000001,51.348012612612614,24.395,72.465,48.07000000000001,72.465,87.1546642003371,12.9967147731603,85.06443619010552,2.4313132672222224
battery22,300,536.0520000001416,13.660604948477324,2.0377678317832464,6.40576261682243,8.538,4.937,3.601,51.49676074766356,26.052,72.207,46.154999999999994,72.207,87.44282126551451,13.041191305734326,83.76130089215361,2.4313132672222224
battery22,301,539.2979999999516,13.659916536687074,2.049996712216925,6.392811918063315,8.509,4.928999999999999,3.580000000000001,52.12648975791433,25.241,72.64,47.399,72.64,87.2635595891742,13.091705504300629,83.76130089215361,2.4313132672222224
battery22,302,536.7939999999944,13.669536975962654,2.0419313714122715,6.351511278195488,8.475,4.941,3.534,51.04573684210527,22.768,72.76100000000001,49.99300000000001,72.76100000000001,86.7621007564414,12.959850265278769,83.76130089215361,2.4313132672222224
battery22,303,538.6670000003651,13.664912406970311,2.04845481728366,6.370732177263969,8.493,4.9110000000000005,3.582,52.14420809248554,24.136,74.352,50.21600000000001,74.352,86.99347565694524,13.040453118208445,83.76130089215361,2.4313132672222224
battery22,304,537.6710000005551,13.66808465405859,2.045135933396706,6.36622840690979,8.493,4.96,3.5330000000000004,51.81995777351248,23.816,74.07300000000001,50.257000000000005,74.07300000000001,86.951598036701,13.008834415863515,83.76130089215361,2.4313132672222224
battery22,305,538.0469999995548,13.667896780598463,2.046573970461618,6.36536504854369,8.493,4.955,3.5380000000000003,52.056572815533976,23.917,73.777,49.86,73.777,86.93814347390891,13.017266483268118,83.76130089215361,2.4313132672222224
battery22,306,537.2129999999888,13.667515059948604,2.0433845901338232,6.3637072691552055,8.493,4.948,3.545,52.00433595284873,23.928,74.131,50.203,74.131,86.91248485887496,12.995081708422711,83.76130089215361,2.4313132672222224
battery22,307,537.5670000000391,13.668611386849953,2.044922343773313,6.360213438735178,8.493,4.938,3.5550000000000006,52.018162055335964,23.905,73.777,49.872,73.777,86.8713560875301,12.996146303251848,83.76130089215361,2.4313132672222224
battery22,308,537.2409999999218,13.670068696778765,2.043954812430932,6.361776447105789,8.492,4.9510000000000005,3.5410000000000004,52.0274131736527,23.924,74.227,50.303000000000004,74.227,86.90118761118885,12.989890180003256,83.76130089215361,2.4313132672222224
battery22,309,535.9079999995884,13.67169403674228,2.0392233577729524,6.331053388090349,8.448,4.91,3.5380000000000003,51.67544353182751,22.691,74.19800000000001,51.507000000000005,74.19800000000001,86.49178369540282,12.9003631256959,83.76130089215361,2.4313132672222224
battery22,310,536.5840000000317,13.667007401143904,2.0410958892100464,6.37838854805726,8.51,4.922,3.588,52.282404907975454,25.283,75.035,49.751999999999995,75.035,87.10661288607707,13.004989088865383,83.76130089215361,2.4313132672222224
battery22,311,536.4149999998044,13.667972839965303,2.0406812779998953,6.376526205450734,8.509,4.9430000000000005,3.566,52.323528301886796,25.233,74.092,48.858999999999995,74.092,87.08584256566462,13.001605398009003,83.76130089215361,2.4313132672222224
battery22,312,534.8729999994393,13.673784378922461,2.0350693729358,6.3251875,8.44,4.93,3.51,51.892925,22.779,74.878,52.099000000000004,74.878,86.43196359826919,12.864090112345972,83.76130089215361,2.4313132672222224
battery22,313,534.9769999999553,13.66809240079628,2.034633149482038,6.372383363471971,8.509,4.971,3.5380000000000003,51.90445388788427,25.105,73.66199999999999,48.55699999999999,73.66199999999999,87.03756812140368,12.961460271445212,83.76130089215361,2.4313132672222224
battery22,314,536.8310000000056,13.667594945222568,2.0416816786641716,6.373728597449909,8.508,4.923,3.584999999999999,51.89924590163935,25.33,73.125,47.795,73.125,87.05237112549409,12.999317311714552,83.76130089215361,2.4313132672222224
battery22,315,535.2160000000149,13.670474989259992,2.036007348924768,6.364820702402958,8.503,4.932,3.5709999999999997,52.151909426987054,24.666,73.958,49.292,73.958,86.9484503705515,12.949123198038048,83.76130089215361,2.4313132672222224
battery22,316,534.3019999994431,13.673638817035446,2.033093016223773,6.329064516129032,8.455,4.94,3.5149999999999997,51.53710246679317,22.894,72.668,49.77400000000001,72.668,86.48067670130811,12.861514692429639,83.76130089215361,2.4313132672222224
battery22,317,535.2919999994338,13.677908672308456,2.0372704093411,6.328245551601424,8.457,4.901,3.556000000000001,51.5642153024911,23.028,73.85300000000001,50.82500000000001,73.872,86.49907985763885,12.883128092302991,83.76130089215361,2.4313132672222224
battery22,318,534.3800000001211,13.674696542733594,2.0334240366222187,6.351681318681319,8.49,4.914,3.5760000000000005,51.52987545787547,24.071,72.594,48.522999999999996,72.594,86.79724475258763,12.907224852602958,83.76130089215361,2.4313132672222224
battery22,319,535.3699999998789,13.676128637663309,2.037376301773273,6.350336976320583,8.491,4.932,3.5589999999999993,51.924684881602914,24.252,72.9,48.64800000000001,72.9,86.78725600422513,12.93019672389017,83.76130089215361,2.4313132672222224
battery22,320,534.1739999998827,13.66774718869182,2.0317259091467945,6.391151515151515,8.535,4.917,3.6180000000000003,52.15245833333334,27.061,73.303,46.242,73.303,87.28721151562446,12.975001683537831,82.98216556593863,2.4313132672222224
battery22,321,534.5959999999031,13.675430103562647,2.034418879162269,6.359614661654135,8.507,4.916,3.5909999999999993,52.199035714285706,25.299,74.15,48.851000000000006,74.15,86.90667169113316,12.932949897893801,82.98216556593863,2.4313132672222224
battery22,322,502.6610000000801,13.68993515085821,1.914996181871511,6.2663231939163495,8.395,4.912,3.4829999999999997,50.401640684410644,23.216,71.562,48.346,71.562,85.72676827946209,11.9894504801265,82.98216556593863,2.4313132672222224
battery22,323,533.800999999512,13.6843198801062,2.032583350205902,6.359985507246377,8.506,4.923,3.583,52.26922463768116,25.268,74.275,49.007000000000005,74.275,86.97175392221024,12.921996594620728,82.98216556593863,2.4313132672222224
battery22,324,533.0629999998491,13.685988002084372,2.030091848564579,6.34654495412844,8.491,4.907,3.5839999999999996,51.832152293577984,24.256,74.19800000000001,49.94200000000001,74.19800000000001,86.79870275442917,12.875385575501817,82.98216556593863,2.4313132672222224
battery22,325,533.353000000352,13.686009532788518,2.0312397282226953,6.344001855287569,8.491,4.924,3.5669999999999993,51.79693320964749,24.26,74.15,49.89,74.15,86.76409279213388,12.87681374754437,82.98216556593863,2.4313132672222224
battery22,326,532.0060000000522,13.686096619120692,2.026224998822608,6.327961904761906,8.471,4.928,3.543,51.75439809523809,23.301,75.321,52.019999999999996,75.321,86.54436652817589,12.811173062380435,82.98216556593863,2.4313132672222224
battery22,327,532.2829999995884,13.686691061958406,2.027339812429206,6.344706214689265,8.49,4.939,3.551,51.88243126177025,24.179,73.16199999999999,48.98299999999999,73.16199999999999,86.77700375365322,12.848396629331384,82.98216556593863,2.4313132672222224
battery22,328,532.4710000003688,13.686969009555522,2.0282054821099966,6.338668615984406,8.49,4.9030000000000005,3.5869999999999997,51.97398245614035,24.202,73.729,49.527,73.729,86.69411698939007,12.846340803778288,82.98216556593863,2.4313132672222224
battery22,329,529.2940000002272,13.688221675608272,2.016333395750954,6.310846153846154,8.447000000000001,4.977,3.4700000000000006,51.74937278106509,22.79,75.569,52.779,75.569,86.32236780229336,12.715463622003472,82.98216556593863,2.4313132672222224
battery22,330,531.2060000007041,13.67892025953325,2.0222953472753704,6.379764,8.532,4.91,3.622,52.885307999999995,27.08,74.907,47.827,74.907,87.20106853184348,12.891528096133467,82.61592034649082,2.4313132672222224
battery22,331,530.7229999992996,13.681691433992201,2.0209287032683196,6.378863821138211,8.533,4.971,3.5619999999999994,53.3522581300813,27.416,75.232,47.816,75.281,87.20563169008605,12.880688584733964,82.61592034649082,2.4313132672222224
battery22,332,530.4070000001229,13.68817861274755,2.020658546965625,6.3324032586558054,8.49,4.939,3.551,52.23756211812627,24.368,75.143,50.775000000000006,75.143,86.61352673854475,12.793223429738335,82.61592034649082,2.4313132672222224
battery22,333,530.277999999933,13.686721519609057,2.02005931802499,6.332966804979253,8.488999999999999,4.966,3.522999999999999,52.09609336099585,24.283,72.9,48.617000000000004,72.9,86.61061193360425,12.782492631799995,82.61592034649082,2.4313132672222224
battery22,334,528.7480000001378,13.685944491164244,2.0135791500562377,6.294820512820513,8.445,4.935,3.5100000000000007,52.36704395604396,23.143,73.125,49.982,73.143,86.09133131339456,12.680449975493074,82.61592034649082,2.4313132672222224
battery22,335,529.5460000000894,13.685333228540294,2.0166291003686263,6.332362292051756,8.487,4.938,3.5490000000000004,52.362035120147866,24.395,75.281,50.88600000000001,75.281,86.59913221734352,12.760469460280486,82.61592034649082,2.4313132672222224
battery22,336,528.4909999999218,13.691450118890124,2.0135691322035303,6.299110280373832,8.454,4.914,3.540000000000001,51.63699999999999,22.392,74.682,52.290000000000006,74.682,86.18426553147826,12.670912312126392,82.61592034649082,2.4313132672222224
battery22,337,529.2530000000261,13.687130159089824,2.0158775879209045,6.327434535104365,8.488999999999999,4.914,3.5749999999999993,51.98183681214421,24.225,73.777,49.552,73.777,86.54187181928894,12.744666364860915,82.61592034649082,2.4313132672222224
battery22,338,527.3169999998063,13.687663217364818,2.0086116963739404,6.319411538461538,8.486,4.922,3.564000000000001,51.922925000000006,23.701,74.044,50.342999999999996,74.044,86.43488266957135,12.686436694423957,82.61592034649082,2.4313132672222224
battery22,339,528.8470000005327,13.688010138426627,2.01447685334038,6.323632887189293,8.488999999999999,4.928999999999999,3.5599999999999996,52.07310707456979,24.183000000000003,75.143,50.959999999999994,75.143,86.4947077631612,12.730764688970241,82.61592034649082,2.4313132672222224
battery22,340,527.2820000001229,13.680529568968694,2.0074964360940313,6.367781676413255,8.53,4.9430000000000005,3.586999999999999,52.65208187134503,26.836,73.369,46.533,73.378,87.0470505851324,12.772907121372398,81.99606787907643,2.4313132672222224
battery22,341,521.5680000004359,13.680799056078222,1.9855392597686063,6.292271897810219,8.461,4.9110000000000005,3.55,51.34550547445255,22.905,73.60600000000001,50.70100000000001,73.60600000000001,86.0222814370389,12.485277816463354,81.99606787907643,2.4313132672222224
battery22,342,526.7750000003725,13.678315662546725,2.0050557880721316,6.321451016635859,8.487,4.936,3.551,51.47928835489833,24.14,74.40100000000001,50.26100000000001,74.40100000000001,86.40361567966744,12.66373116978004,81.99606787907643,2.4313132672222224
battery22,343,526.8889999999665,13.67764839749808,2.005434552778139,6.322480446927374,8.487,4.9430000000000005,3.5439999999999996,51.9805270018622,24.21,76.252,52.041999999999994,76.252,86.41294550832556,12.66472949189797,81.99606787907643,2.4313132672222224
battery22,344,526.7839999999851,13.679203031991127,2.005323630023766,6.317676864244743,8.487,4.933,3.5540000000000003,52.13363862332695,24.225,74.102,49.877,74.102,86.35587696163961,12.660979076817567,81.99606787907643,2.4313132672222224
battery22,345,527.089999999851,13.677505530590343,2.006263957759048,6.318879078694818,8.486,4.909,3.577000000000001,52.235689059500956,24.272,74.333,50.061,74.333,86.36177992803063,12.667378768341878,81.99606787907643,2.4313132672222224
battery22,346,526.6179999997839,13.678713218917597,2.00463660002356,6.310645593869732,8.48,4.905,3.575,51.95195977011495,23.986,74.063,50.077,74.063,86.25697409015076,12.640559425892242,81.99606787907643,2.4313132672222224
battery22,347,526.0770000000484,13.680005824453714,2.002869136008384,6.314053149606298,8.482999999999999,4.936,3.546999999999999,52.158826771653544,24.187,73.482,49.295,73.482,86.31021163251961,12.636018087423855,81.99606787907643,2.4313132672222224
battery22,348,523.9950000001118,13.698045588340706,1.9972845182029746,6.269622950819673,8.425,4.907,3.5180000000000007,52.682974499089255,22.84,76.141,53.301,76.141,85.82337957681183,12.514788405643618,81.99606787907643,2.4313132672222224
battery22,349,523.5459999996237,13.694480938215447,1.9950716693136916,6.323033271719039,8.5,4.961,3.5389999999999997,52.12799075785582,24.938,73.54899999999999,48.61099999999999,73.54899999999999,86.52764597654877,12.613397595461022,81.99606787907643,2.4313132672222224
battery22,350,524.2460000002757,13.69368773243753,1.9976897890240748,6.325947955390335,8.5,4.928999999999999,3.5710000000000006,52.06503717472118,24.91,73.539,48.629000000000005,73.539,86.56252331389706,12.622661228328848,81.99606787907643,2.4313132672222224
battery22,351,525.0770000000484,13.690856179544364,2.000483226325411,6.323945386064031,8.491,4.945,3.5459999999999994,52.27425423728814,25.027,74.372,49.345,74.372,86.51745869135996,12.64118341236276,81.99606787907643,2.4313132672222224
battery22,352,523.8240000000224,13.696175487210146,1.9965373314141712,6.310340304182509,8.484,4.9430000000000005,3.5409999999999995,52.02405703422053,23.936,74.314,50.37799999999999,74.314,86.36463191836054,12.586263169832508,81.99606787907643,2.4313132672222224
battery22,353,519.1629999997094,13.706132769617298,1.9800661175007697,6.2610844036697255,8.41,4.957,3.4530000000000003,52.74270642201835,22.702,75.869,53.167,75.869,85.75758575423463,12.388563083151865,81.99606787907643,2.4313132672222224
battery22,354,523.0449999994598,13.699360031911084,1.993883468429899,6.318627777777778,8.501,4.904,3.5969999999999995,52.54790370370371,25.116,74.41,49.294,74.41,86.49910008049763,12.597234954244602,81.99606787907643,2.4313132672222224
battery22,355,521.8149999999441,13.702672795433623,1.9897439875103293,6.305018691588786,8.484,4.908,3.5759999999999996,51.827871028037386,23.878,74.391,50.513000000000005,74.391,86.33370971765514,12.535951105159482,81.99606787907643,2.4313132672222224
battery22,356,520.6269999998622,13.70219244507432,1.9851662780964112,6.282894736842105,8.463,4.9430000000000005,3.5199999999999987,52.67225,22.952,75.59899999999999,52.64699999999999,75.59899999999999,86.02876365468607,12.463311923897292,81.99606787907643,2.4313132672222224
battery22,357,520.097000000067,13.688363048526263,1.981057531138723,6.270011009174312,8.441,4.907,3.5340000000000007,51.89141100917431,22.848000000000003,74.314,51.465999999999994,74.314,85.7649059807569,12.412046783675924,81.99606787907643,2.4313132672222224
battery22,358,522.6769999996759,13.688201919619527,1.9908567123343541,6.279492592592593,8.461,4.9030000000000005,3.558,51.8384537037037,23.324,74.712,51.388000000000005,74.712,85.89304393627792,12.499812006747064,81.99606787907643,2.4313132672222224
battery22,359,521.4740000003949,13.69710430324331,1.9876304570966803,6.290208955223881,8.466000000000001,4.919,3.5470000000000015,52.09011194029851,23.439,74.468,51.029,74.468,86.0964263961153,12.493379734847936,80.90371878973198,2.4313132672222224
battery22,360,520.4879999998957,13.698332259465603,1.9841168720503624,6.296378326996198,8.476,4.948,3.5280000000000005,52.171167300380226,23.766,74.439,50.672999999999995,75.4,86.18684668309417,12.483072417843658,80.90371878973198,2.4313132672222224
battery22,361,520.5359999998473,13.698504929786484,1.984359763870616,6.296556621880998,8.481,4.935,3.5460000000000003,52.24405950095969,23.866,74.73100000000001,50.86500000000001,74.819,86.18969267043067,12.484897946996439,80.90371878973198,2.4313132672222224
