battery_id,cycle_number,is_reference_cycle,internal_resistance_ohm,discharge_duration_s,capacity_Ah,energy_Wh,avg_current_A,avg_voltage_V,start_voltage_V,end_voltage_V,delta_voltage_V,avg_temp_C,start_temp_C,end_temp_C,delta_temp_C,max_temp_C,avg_power_W,q_initial_Ah,SOH_cycle_capacity_%,cycles_since_last_ref,SOH_at_last_ref,HI_dV_dt_discharge_V_s,HI_dT_dt_discharge_C_s,HI_voltage_ratio_end_start,SOH_future_5
battery00,80,False,0.11180233136238482,470.4099999999744,2.183243132314894,13.722460124459761,16.691655538230414,6.2884412955465585,8.546,4.932,3.613999999999999,66.42038663967612,27.345,94.91,67.565,94.91,104.89228453331712,2.4522210084722222,89.03125471855793,18,91.27947827884904,0.00768265980740247,0.14363002487192805,0.577112099227709,88.62647107482488
battery00,81,False,0.10927694467288919,469.89400000002934,2.1815495648045906,13.684100476586842,16.696795836542,6.27434008097166,8.525,4.906000000000001,3.6189999999999998,65.36933400809717,25.86,93.249,67.389,93.249,104.69162727174749,2.4522210084722222,88.96219212165282,19,91.27947827884904,0.007701736987490314,0.14341319531638155,0.575483870967742,88.76847612855168
battery00,82,False,0.11077823762139792,469.04999999998836,2.1791776738901576,13.635212276320242,16.70875059124368,6.259973469387755,8.519,4.932,3.5869999999999997,65.3657306122449,25.248,93.202,67.954,93.202,104.52465347820555,2.4522210084722222,88.86546793136824,20,91.27947827884904,0.007647372348363903,0.14487581281313652,0.5789411902805494,88.64893004127654
battery00,83,True,0.010712160285657309,3115.8120000000345,2.181315731250024,15.660825811946536,2.520285536547434,7.181065318818041,8.337,4.901,3.436,28.48097418351477,26.138,34.534,8.395999999999997,34.538000000000004,18.09838414339036,2.4522210084722222,88.95265653926614,0,88.95265653926614,0.0011027622975968902,0.002694642680623832,0.5878613410099556,88.73372526536545
battery00,84,False,0.11318966521740825,468.4440000000177,2.176043131452862,13.660820468299335,16.705942692084253,6.280931106471817,8.54,4.904,3.6359999999999992,66.85096033402922,27.262,95.768,68.506,95.768,104.85506978615278,2.4522210084722222,88.73764330110588,1,88.95265653926614,0.007761866946742539,0.1462415998497097,0.5742388758782202,88.45501649034084
battery00,85,False,0.12098710974139044,467.5570000000298,2.173316942764413,13.528017018873934,16.716243517878905,6.227709745762713,8.478,4.914,3.564,65.34058686440677,22.917,93.784,70.867,93.816,104.03059278647856,2.4522210084722222,88.62647107482488,2,88.95265653926614,0.007622600025237079,0.151568685743119,0.5796178343949044,88.5390862791344
battery00,86,False,0.11543793890410255,468.2129999999888,2.176799220524994,13.54737257139202,16.72024624222008,6.227680244399186,8.468,4.945,3.5229999999999997,64.18081262729125,22.882,92.737,69.85499999999999,92.737,104.05772464731498,2.4522210084722222,88.76847612855168,3,88.95265653926614,0.007524353232396546,0.14919491769771803,0.5839631554085971,88.2501296202017
battery00,87,False,0.11082958436634494,467.36900000006426,2.1738676862580264,13.595288977930917,16.727580732609514,6.256968944099379,8.516,4.91,3.606,64.86832919254658,25.206,92.938,67.732,92.938,104.59172651100847,2.4522210084722222,88.64893004127654,4,88.95265653926614,0.007715530983012361,0.14492189255168975,0.576561766087365,88.12088596852793
battery00,88,False,0.10967410105145393,467.7420000000857,2.1759470525573157,13.625710974164779,16.730433909934774,6.2615,8.526,4.907,3.6189999999999998,65.28463278008299,26.373,92.737,66.36399999999999,92.737,104.68497968559028,2.4522210084722222,88.73372526536545,5,88.95265653926614,0.007737171346595638,0.14188163560250702,0.5755336617405583,87.93821653108922
battery00,89,False,0.10983459111829831,466.06299999996554,2.1691124974237064,13.573419748960218,16.737572242724312,6.26287029288703,8.522,4.9430000000000005,3.5789999999999997,65.08154184100418,25.931,92.064,66.133,92.064,104.75155397507052,2.4522210084722222,88.45501649034084,6,88.95265653926614,0.007679219333009195,0.14189712549591985,0.5800281624031918,88.02659739511043
battery00,90,False,0.12126263382051165,466.35699999995995,2.1711740744462804,13.569549133840153,16.742633304864462,6.252995708154506,8.519,4.909,3.6100000000000003,64.86762446351932,25.599,91.596,65.997,91.596,104.61705311906506,2.4522210084722222,88.5390862791344,7,88.95265653926614,0.007740850893200511,0.14151604886386537,0.5762413428806198,87.82634357841033
battery00,91,False,0.12413095917275734,464.68700000003446,2.1640882185505537,13.492579272986223,16.748300885751966,6.237797008547009,8.502,4.934,3.5680000000000005,64.56539316239316,24.237,93.437,69.2,93.437,104.39772479863706,2.4522210084722222,88.2501296202017,8,88.95265653926614,0.0076782866746858336,0.14891744335433285,0.5803340390496353,87.6586418816851
battery00,92,False,0.12447475629377282,463.8420000000624,2.1609188785720925,13.46699807045691,16.75337237608287,6.235425110132158,8.5,4.947,3.553,64.22035462555066,24.252,93.658,69.406,93.658,104.38771586091906,2.4522210084722222,88.12088596852793,9,88.95265653926614,0.007659935926456685,0.14963284911670496,0.582,87.10275247858644
battery00,93,False,0.11490717265698254,462.56199999991804,2.1564394202511625,13.410804323052444,16.766079032404328,6.222057613168724,8.481,4.913,3.5679999999999996,64.5822098765432,23.47,93.234,69.764,93.234,104.24794168363898,2.4522210084722222,87.93821653108922,10,88.95265653926614,0.00771356056053163,0.1508208629329957,0.5792948944699918,87.38648213291881
battery00,94,False,0.11649776170511199,462.8539999999339,2.15860671436616,13.397583991417545,16.7724063645564,6.211641975308641,8.469,4.9110000000000005,3.557999999999999,63.681267489711935,22.557,92.953,70.396,92.953,104.11246941055136,2.4522210084722222,88.02659739511043,11,88.95265653926614,0.00768708923332305,0.15209115617453897,0.5798795607509742,87.44864898832873
battery00,95,False,0.11335099716642495,461.8059999999823,2.1536960482027725,13.409515071054152,16.772083206010993,6.229389690721649,8.497,4.927,3.5700000000000003,64.58118969072164,24.09,93.896,69.806,93.896,104.40762856017514,2.4522210084722222,87.82634357841033,12,88.95265653926614,0.007730518875891905,0.1511587116668096,0.5798517123690714,87.23351982276148
battery00,96,False,0.11352878699215653,460.7269999999553,2.1495836319641124,13.374964701328285,16.778880222892486,6.2253452631578945,8.497,4.923,3.574,64.17182736842106,23.851,92.629,68.778,92.629,104.38020437070305,2.4522210084722222,87.6586418816851,13,88.95265653926614,0.00775730530227303,0.14928146168990894,0.5793809579851712,87.44404747582874
battery00,97,False,0.12152254932529494,457.829000000027,2.135951995237456,13.221434722863851,16.778066207404517,6.194576519916143,8.448,4.919,3.529000000000001,65.17653668763103,22.779,94.845,72.066,94.845,103.85996906801239,2.4522210084722222,87.10275247858644,14,88.95265653926614,0.0077081180964940895,0.15740811525699716,0.5822679924242423,87.27739749090378
battery00,98,False,0.11291353829108973,459.28899999998976,2.14290967342826,13.4003514994238,16.779348010154308,6.25739293139293,8.536,4.93,3.606,67.24080041580042,27.792,97.04,69.248,97.04,104.92021768075095,2.4522210084722222,87.38648213291881,15,88.95265653926614,0.007851265760773893,0.15077217176984764,0.5775538894095595,87.12639948862181
battery00,99,False,0.11290089300925424,459.5699999999488,2.1444341421169284,13.402571064517987,16.781016269294806,6.252326359832636,8.536,4.902,3.6339999999999995,67.38330962343096,27.864,95.353,67.48899999999999,95.353,104.84599411728057,2.4522210084722222,87.44864898832873,16,88.95265653926614,0.007907391692234925,0.1468524925473976,0.5742736644798501,86.88045892321674
battery00,100,False,0.11212396151230164,458.3179999999702,2.1391586995235374,13.371017921535897,16.785229884669526,6.253875,8.537,4.924,3.6130000000000004,67.53627754237289,27.848000000000003,94.91,67.062,94.91,104.8964693073209,2.4522210084722222,87.23351982276148,17,88.95265653926614,0.007883172818873,0.14632198604463353,0.5767834133770645,86.69850156583624
battery00,101,False,0.11307978188768636,459.09699999995064,2.144321302860696,13.347098255199862,16.797180256070675,6.227402569593148,8.505,4.924,3.5810000000000004,66.39926980728052,25.21,96.137,70.92699999999999,96.137,104.52707433722975,2.4522210084722222,87.44404747582874,18,88.95265653926614,0.0078000945334001,0.15449240574433643,0.5789535567313345,86.7280252433396
battery00,102,False,0.11406140179599228,458.0720000000438,2.140234676919751,13.303351134003755,16.802373958770414,6.219187904967604,8.497,4.94,3.5569999999999995,66.00680993520518,24.519,95.469,70.94999999999999,95.469,104.42073222659785,2.4522210084722222,87.27739749090378,19,88.95265653926614,0.00776515482282187,0.15488831450076235,0.5813816641167472,85.2172049070886
battery00,103,False,0.11347793484590117,457.20100000000093,2.136531872185419,13.273643573347751,16.804675787683635,6.2167621145374445,8.497,4.946000000000001,3.5509999999999993,65.63581497797357,24.43,93.453,69.023,93.453,104.3929907109125,2.4522210084722222,87.12639948862181,20,88.95265653926614,0.007766824656988922,0.15096861117976526,0.5820877956925975,86.99849632869815
battery00,104,True,0.007935458272715785,3043.2909999999683,2.1305008659722002,15.18201848498702,2.5202323097463286,7.128791054739653,8.306000000000001,4.907,3.399000000000001,28.646078771695596,25.217,34.778,9.561,34.778,17.96613585013351,2.4522210084722222,86.88045892321674,0,86.88045892321674,0.0011168830059301053,0.0031416647307142497,0.5907777510233565,86.7507931361537
battery00,105,False,0.12498109696034908,454.997999999905,2.1260388694280548,13.27000782156602,16.80300472250272,6.246493212669683,8.532,4.924,3.6079999999999997,66.2104773755656,27.345,94.167,66.822,94.167,104.8780622385386,2.4522210084722222,86.69850156583624,1,86.88045892321674,0.007929705185518953,0.14686218400963072,0.577121425222691,86.41825646515912
battery00,106,False,0.12483691713878181,454.92599999997765,2.126762855250266,13.262214744139728,16.811124266942482,6.239440639269406,8.533999999999999,4.902,3.631999999999999,66.29860502283104,27.709,93.88,66.17099999999999,93.88,104.80891356802958,2.4522210084722222,86.7280252433396,2,86.88045892321674,0.007983716032937615,0.14545442555493254,0.5744082493555192,86.54113538240945
battery00,107,False,0.12257169458215758,446.75599999993574,2.089714201564448,12.868911085794016,16.821111989498515,6.162525054466231,8.432,4.907,3.5250000000000004,64.28807843137255,22.446,93.187,70.741,93.187,103.58388341975237,2.4522210084722222,85.2172049070886,3,86.88045892321674,0.00789021300217682,0.15834370439347245,0.5819497153700189,86.09041145156027
battery00,108,False,0.11435858630945064,455.1109999999171,2.133395404027271,13.230066675099733,16.85749953040887,6.20448275862069,8.493,4.908,3.585,64.38343965517241,24.133000000000003,92.537,68.404,92.537,104.51772819114781,2.4522210084722222,86.99849632869815,4,86.88045892321674,0.007877199188770768,0.1503017945073014,0.5778876722006359,86.10364085968595
battery00,109,False,0.11359633144308592,453.81400000001304,2.1273211743010396,13.207181351877415,16.85709814736696,6.213464757709252,8.501,4.907,3.5939999999999994,64.82652643171807,24.961,93.359,68.398,93.359,104.66396370870271,2.4522210084722222,86.7507931361537,5,86.88045892321674,0.007919544130414435,0.15071813562384156,0.5772262086813317,85.96215774178533
battery00,110,False,0.11376182686326453,452.78100000007544,2.1191666401940363,13.151098870610255,16.830911478136876,6.211356828193833,8.502,4.936,3.5660000000000007,64.05065418502203,24.845,92.17,67.325,92.17,104.4647831165218,2.4522210084722222,86.41825646515912,6,86.88045892321674,0.007875772172417585,0.14869219335614522,0.5805692778169842,86.00988384245849
battery00,111,False,0.12401230793029071,453.51800000004005,2.122179902817832,13.163857300599336,16.827335756630177,6.203554323725055,8.5,4.9,3.5999999999999996,65.49315299334812,25.21,94.812,69.602,94.812,104.31082151661346,2.4522210084722222,86.54113538240945,7,86.88045892321674,0.00793794292618966,0.15347130654129243,0.5764705882352942,86.12245918357677
battery00,112,False,0.12272195559475552,451.0130000000354,2.111127155895337,13.002538041264856,16.833612178290245,6.162058947368421,8.441,4.907,3.5340000000000007,65.89234526315789,23.059,95.768,72.709,95.768,103.65730169039645,2.4522210084722222,86.09041145156027,8,86.88045892321674,0.007835694314797408,0.16121264797244048,0.5813292263949769,86.0361057895959
battery00,113,False,0.11329820817424134,451.26499999989755,2.1114515702206913,13.140444834362034,16.826819683325343,6.226675105485232,8.531,4.9030000000000005,3.628,66.71128902953586,27.879,95.172,67.29299999999999,95.172,104.6994650495025,2.4522210084722222,86.10364085968595,9,86.88045892321674,0.008039621951626701,0.14912080484862614,0.5747274645410855,85.85063014085985
battery00,114,False,0.11337919559268901,450.57400000002235,2.107982091480091,13.126532117154207,16.824756993857577,6.2303893617021275,8.532,4.94,3.5919999999999996,67.7668170212766,28.186,94.812,66.626,94.812,104.74754934305838,2.4522210084722222,85.96215774178533,10,86.88045892321674,0.007972053425186143,0.14786916244611695,0.5789967182372247,86.00804280976287
battery00,115,False,0.11202602638629972,450.6269999999786,2.1091524409473226,13.139070835383066,16.83168230987909,6.233015317286652,8.533,4.948,3.584999999999999,67.60342669584246,28.636,96.305,67.66900000000001,96.305,104.83308014988751,2.4522210084722222,86.00988384245849,11,86.88045892321674,0.00795558188923471,0.15016632381105266,0.5798664010312904,85.70762971045156
battery00,116,False,0.11273687566779012,450.8539999999339,2.111913037112584,13.091579387220364,16.845396544099895,6.204006550218342,8.5,4.944,3.556,66.51334279475982,25.653,95.668,70.01500000000001,95.668,104.4310435418337,2.4522210084722222,86.12245918357677,12,86.88045892321674,0.007887253966917276,0.15529417505447501,0.5816470588235294,85.61754348938433
battery00,117,False,0.11342184206718389,450.2399999999907,2.1097954610438565,13.070017966671726,16.85125253898768,6.198298901098902,8.498,4.928,3.5699999999999994,66.51452087912088,25.521,96.255,70.734,96.255,104.37138118074256,2.4522210084722222,86.0361057895959,13,86.88045892321674,0.007929104477612104,0.157102878464822,0.5799011532125207,85.56826179998312
battery00,118,False,0.11700784152251299,449.0469999999041,2.105247188219951,12.998757044300186,16.859091293427362,6.179669642857143,8.482000000000001,4.933,3.5490000000000013,65.36801785714286,23.886,94.553,70.667,94.553,104.10422496258568,2.4522210084722222,85.85063014085985,14,86.88045892321674,0.007903404320707541,0.15737105470032112,0.5815845319500117,85.46345882328201
battery00,119,False,0.12503622447388407,450.0419999998994,2.1091072947567877,13.05480663930129,16.85265548561235,6.193197752808989,8.498,4.909,3.5889999999999995,66.23614382022473,25.564,96.526,70.96199999999999,96.543,104.29245237689545,2.4522210084722222,86.00804280976287,15,86.88045892321674,0.007974811239841619,0.15767861666248006,0.577665333019534,84.58434159177098
battery00,120,False,0.12522423781167152,448.4409999999916,2.101740501623273,13.009332622136544,16.853450614760177,6.193421052631579,8.498,4.942,3.555999999999999,66.063352402746,25.688,95.304,69.616,95.304,104.29879159831916,2.4522210084722222,85.70762971045156,16,86.88045892321674,0.00792969420726487,0.15524004272580183,0.5815485996705108,85.03301807904238
battery00,121,False,0.12553722655435964,447.6820000000298,2.099531388384524,12.991446513031786,16.864086532137502,6.191241299303945,8.497,4.95,3.5469999999999997,66.19663573085847,25.529,95.651,70.122,95.651,104.32707936582554,2.4522210084722222,85.61754348938433,17,86.88045892321674,0.007923034654061955,0.15663350324559694,0.5825585500764976,84.79174976277176
battery00,122,False,0.1253079825259951,447.3839999999618,2.098322892443697,12.977231980825236,16.865222081192712,6.1866018735363,8.497,4.938,3.559,66.1269531615925,25.497,95.785,70.288,95.785,104.25531933037414,2.4522210084722222,85.56826179998312,18,86.88045892321674,0.007955134738838009,0.15710888185542174,0.581146286924797,84.54516366606768
battery00,123,False,0.12599247691315643,446.7399999999907,2.0957528918315287,12.950925186208329,16.86861668407198,6.183377990430622,8.497,4.931,3.566,65.52119377990431,25.307,95.057,69.75,95.057,104.21923778327702,2.4522210084722222,85.46345882328201,19,86.88045892321674,0.00798227156735478,0.15613108295653277,0.5803224667529716,84.62956312843352
battery00,124,False,0.1245285304425123,442.20999999996275,2.074194994391316,12.705117398779981,16.86803826866737,6.128774678111588,8.426,4.921,3.505,66.4092660944206,22.856,97.282,74.42599999999999,97.282,103.30566464245099,2.4522210084722222,84.58434159177098,20,86.88045892321674,0.007926098460008356,0.16830465163611463,0.5840256349394731,84.70610461485953
battery00,125,True,0.0107100357001187,2978.408000000054,2.08519753347226,14.75927001598872,2.52037661498708,7.075823320413437,8.274,4.907,3.366999999999999,28.968614341085267,24.314,36.3,11.985999999999997,36.3,17.833733972868217,2.4522210084722222,85.03301807904238,0,85.03301807904238,0.0011304697005917047,0.004024297544191319,0.5930626057529611,84.3191698062989
battery00,126,False,0.11475107102620459,443.6109999999171,2.0792811011338848,12.91101567831828,16.855740641556807,6.2130875273522985,8.527999999999999,4.944,3.5839999999999987,67.76586214442013,28.17,96.17,68.0,96.17,104.64235343758696,2.4522210084722222,84.79174976277176,1,85.03301807904238,0.008079150426839434,0.15328745229494467,0.5797373358348968,83.93856265833094
battery00,127,False,0.12530513100934465,441.9089999999851,2.0732342650665356,12.71692620754949,16.87070821895286,6.138943438914028,8.449,4.945,3.5039999999999996,65.86145022624434,22.94,95.469,72.529,95.469,103.48859421087087,2.4522210084722222,84.54516366606768,2,85.03301807904238,0.007929234299369594,0.16412655094148895,0.5852763640667535,83.7806146307298
battery00,128,False,0.12497227551211605,442.3889999999665,2.0753039264137083,12.711684073859942,16.870248860789218,6.128592274678112,8.439,4.906000000000001,3.5329999999999995,65.8997381974249,22.894,96.187,73.293,96.187,103.31519590927897,2.4522210084722222,84.62956312843352,3,85.03301807904238,0.007986184104939922,0.16567545757242055,0.5813485010072285,83.97562370078289
battery00,129,False,0.11178440695423243,442.7380000000121,2.077180892824044,12.873493129937408,16.872273472055447,6.2010365591397845,8.524,4.938,3.5859999999999994,65.99861720430107,27.313,94.279,66.966,94.279,104.5476418333124,2.4522210084722222,84.70610461485953,4,85.03301807904238,0.008099598408087631,0.1512542406569984,0.5793054903801033,83.93582918419999
battery00,130,False,0.11756314322534459,440.88199999998324,2.0676923961594285,12.78291143567442,16.865684448148965,6.185632608695652,8.516,4.9030000000000005,3.6129999999999995,66.77168478260869,26.974,95.469,68.49499999999999,95.469,104.24588222694672,2.4522210084722222,84.3191698062989,5,85.03301807904238,0.00819493651362527,0.1553590303074351,0.5757397839361204,83.09004450243576
battery00,131,False,0.11531608804803771,438.8640000000596,2.058359067717211,12.713498708094715,16.866455971424983,6.181475054229936,8.522,4.902,3.62,66.8014338394794,27.317,95.189,67.87199999999999,95.189,104.17937921005662,2.4522210084722222,83.93856265833094,6,85.03301807904238,0.008248569032774409,0.15465383353383,0.5752170851912697,83.87525872092766
battery00,132,False,0.13834814212406416,437.8040000000037,2.0544858330019085,12.56565953741559,16.876829132422998,6.119524945770065,8.441,4.934,3.5070000000000006,64.96322559652928,22.618,94.65,72.03200000000001,94.65,103.20062181566746,2.4522210084722222,83.7806146307298,7,85.03301807904238,0.008010433892792141,0.16453024641163488,0.5845278995379694,83.62820713130702
battery00,133,False,0.11566600394787721,439.08500000007916,2.0592678863861766,12.743204693680333,16.8653789311851,6.191174392935982,8.525,4.931,3.5940000000000003,66.97425607064017,27.927,94.992,67.065,94.992,104.33632345339817,2.4522210084722222,83.97562370078289,8,85.03301807904238,0.008185203320540105,0.15273808032610522,0.57841642228739,83.65144058206656
battery00,134,False,0.11505645116058666,438.91599999996834,2.058292036890311,12.739151039604092,16.86403952787844,6.193805251641138,8.525,4.938,3.5870000000000006,67.93207439824945,28.548,97.04,68.492,97.04,104.37310085563125,2.4522210084722222,83.93582918419999,9,85.03301807904238,0.008172406565265926,0.15604808209316803,0.5792375366568915,83.38988099438953
battery00,135,False,0.12481207461697273,434.32500000006985,2.0375515272376483,12.438594920147048,16.87032094525671,6.10816371681416,8.445,4.9430000000000005,3.502,66.0780663716814,23.013,96.543,73.53,96.543,102.96748305953774,2.4522210084722222,83.09004450243576,10,85.03301807904238,0.008063086398433054,0.16929718528748788,0.5853167554766134,83.4515074849334
battery00,136,False,0.11579150428027515,438.82700000004843,2.056806715265018,12.675046060570939,16.85508361333865,6.165995575221238,8.495,4.952,3.5429999999999993,66.04557743362831,25.942,94.424,68.482,94.424,103.84828785609909,2.4522210084722222,83.87525872092766,11,85.03301807904238,0.008073796735386857,0.15605694271317044,0.5829311359623308,83.29730127288452
battery00,137,False,0.11742274314811338,437.6489999999758,2.050748464282576,12.613020028830913,16.850333092246125,6.154916666666668,8.493,4.941,3.5520000000000005,65.2106036036036,25.07,94.488,69.418,94.488,103.63142192622664,2.4522210084722222,83.62820713130702,12,85.03301807904238,0.00811609303345877,0.15861569431211736,0.5817732250088308,83.35128289784527
battery00,138,False,0.11788876702947122,437.2489999999525,2.0513181998430943,12.611167957897106,16.870388339323206,6.151463800904978,8.49,4.931,3.559,66.27524660633485,25.283,96.002,70.719,96.002,103.69637915150447,2.4522210084722222,83.65144058206656,13,85.03301807904238,0.008139526905722796,0.16173621895077558,0.5808009422850412,81.79227286733499
battery00,139,False,0.11627058203215976,436.0120000001043,2.044904180684405,12.618084374575451,16.865194796357805,6.174100000000001,8.519,4.931,3.588,67.24656590909092,27.622,95.668,68.046,95.668,104.0449011845116,2.4522210084722222,83.38988099438953,14,85.03301807904238,0.008229131308310647,0.15606451198587132,0.5788238056109872,83.34503091968432
battery00,140,False,0.12754929754835548,436.3409999998985,2.046415398432306,12.635498443524217,16.864413099443176,6.178201405152225,8.526,4.923,3.6029999999999998,67.40861358313818,28.337,94.845,66.508,94.845,104.10647201187926,2.4522210084722222,83.4515074849334,15,85.03301807904238,0.008257303347613078,0.15242207356176812,0.5774102744546095,83.27314301789498
battery00,141,False,0.12553311159078417,435.5370000000112,2.0426339213040743,12.61079883048276,16.864513613013134,6.176519906323185,8.523,4.953,3.5699999999999994,67.29208665105386,28.221,95.852,67.631,95.852,104.077994306372,2.4522210084722222,83.29730127288452,16,85.03301807904238,0.008196777770889518,0.15528187042661878,0.5811334037310807,82.9077213010968
battery00,142,False,0.1329760920905112,435.7269999999553,2.0439576700520763,12.509187755104062,16.86745795351486,6.125078947368422,8.475,4.9110000000000005,3.563999999999999,65.69168660287082,24.063,96.628,72.565,96.628,103.22848310621364,2.4522210084722222,83.35128289784527,17,85.03301807904238,0.00817943345259845,0.1665377633243004,0.5794690265486726,83.10223941855922
battery00,143,False,0.12636430702056084,427.3760000000475,2.0057272985597137,12.217600021092458,16.876506190110483,6.0949683257918545,8.44,4.927,3.513,64.87116515837106,22.561,93.595,71.03399999999999,93.595,102.78110017286757,2.4522210084722222,81.79227286733499,18,85.03301807904238,0.008219928119500416,0.16620961401667875,0.5837677725118483,82.7854983661229
battery00,144,False,0.12050190738374421,435.60800000000745,2.0438043577301683,12.519781948158974,16.872135642201858,6.129371937639197,8.479,4.918,3.560999999999999,66.24012472160356,24.403,96.053,71.65,96.053,103.33655354701473,2.4522210084722222,83.34503091968432,19,85.03301807904238,0.008174780995757512,0.1644827459550761,0.5800212289185046,82.38080156882643
battery00,145,True,0.010712160285657309,2917.3829999999143,2.04204150749994,14.362308236726555,2.519843813387424,7.035561866125762,8.257,4.906000000000001,3.350999999999999,28.855864435429343,24.121,36.558,12.437000000000001,36.712,17.728565136240704,2.4522210084722222,83.27314301789498,0,83.27314301789498,0.0011486321816505057,0.00426306727639133,0.5941625287634735,82.82449299277977
battery00,146,False,0.11556184072634063,433.4459999999963,2.033080559391095,12.539374872781861,16.866888587788452,6.171310502283104,8.521,4.9110000000000005,3.6100000000000003,67.10175342465753,28.086,95.353,67.267,95.353,104.00787004271221,2.4522210084722222,82.9077213010968,1,83.27314301789498,0.00832860379378292,0.15519118875246415,0.5763408050698274,82.6138339547213
battery00,147,False,0.11284089800880252,434.34600000001956,2.0378505735327934,12.55761152313513,16.87143424939765,6.166075342465754,8.512,4.907,3.6050000000000004,67.24814611872145,27.911,97.057,69.146,97.057,103.94816327358232,2.4522210084722222,83.10223941855922,2,83.27314301789498,0.008299834693999341,0.1591956642860689,0.5764802631578947,82.4763266379065
battery00,148,False,0.13225410054693157,432.60800000000745,2.030083382902494,12.416991861087336,16.874244591371866,6.1202196261682245,8.476,4.92,3.556000000000001,66.0771191588785,24.133000000000003,96.782,72.649,96.782,103.18956690937186,2.4522210084722222,82.7854983661229,3,83.27314301789498,0.008219912715437393,0.16793263185146542,0.580462482302973,82.51327830194349
battery00,149,False,0.12192970102300017,430.4290000000037,2.0201593230185755,12.311799269726976,16.877490715256734,6.098114606741573,8.463,4.938,3.5249999999999995,66.3730629213483,23.439,96.56,73.12100000000001,96.56,102.84025702917349,2.4522210084722222,82.38080156882643,4,83.27314301789498,0.008189503960002623,0.16987935292463885,0.5834810350939383,81.96941460938392
battery00,150,False,0.12089796324126958,432.7700000000186,2.031039617329549,12.41623664930137,16.876405814779055,6.117892617449665,8.476,4.91,3.5660000000000007,66.60348769574945,24.395,98.034,73.63900000000001,98.034,103.16846924928007,2.4522210084722222,82.82449299277977,5,83.27314301789498,0.008239942694733571,0.17015735841208227,0.5792826805096744,81.83932921756805
battery00,151,False,0.12137805966110338,431.6620000000112,2.0258737921420336,12.381350816725579,16.876824155425044,6.115157657657658,8.476,4.918,3.5580000000000007,66.42016441441442,24.295,97.647,73.352,97.647,103.12360045722882,2.4522210084722222,82.6138339547213,6,83.27314301789498,0.008242560151229223,0.16992925020038388,0.5802265219443133,82.09726347647003
battery00,152,False,0.12164154829744238,430.9409999999916,2.022501808830915,12.35288373486015,16.87626757713825,6.111811926605505,8.475,4.931,3.5439999999999996,66.15448165137614,24.125,96.56,72.435,96.56,103.06238836614548,2.4522210084722222,82.4763266379065,7,83.27314301789498,0.008223863591535891,0.16808565441673318,0.5818289085545723,81.87053653336903
battery00,153,False,0.12136647785855839,431.10999999998603,2.02340794529941,12.354854862127981,16.87736312062348,6.109618390804598,8.475,4.916,3.5589999999999993,66.49915632183908,24.194000000000003,96.373,72.179,96.373,103.03215826109367,2.4522210084722222,82.51327830194349,8,83.27314301789498,0.008255433648025131,0.16742594697409557,0.5800589970501475,81.5113351956008
battery00,154,False,0.12219841706124783,428.2390000000596,2.0100712055730114,12.226179908179,16.879108244578273,6.086154362416108,8.464,4.909,3.5550000000000006,65.12500223713646,23.301,95.205,71.904,95.205,102.64738822474668,2.4522210084722222,81.96941460938392,9,83.27314301789498,0.008301439149632578,0.167906239272906,0.5799858223062382,72.8032004740017
battery00,155,False,0.12419930059980348,427.4770000000717,2.0068812242659493,12.221353559321336,16.882036088461174,6.093468181818182,8.466000000000001,4.947,3.519000000000001,65.01551136363636,22.994,94.279,71.285,94.279,102.7884068173604,2.4522210084722222,81.83932921756805,10,83.27314301789498,0.008232021839770117,0.1667575097607311,0.5843373493975903,81.51737650679067
battery00,156,False,0.12242298124764817,429.0470000000205,2.013206342350791,12.277350463510917,16.872892487164886,6.102095348837209,8.472999999999999,4.909,3.563999999999999,66.03678372093023,24.167,96.696,72.529,96.696,102.87687610872732,2.4522210084722222,82.09726347647003,11,83.27314301789498,0.008306782240639904,0.16904674779219184,0.5793697627758764,81.57838094859585
battery00,157,False,0.12301647679543447,427.70999999996275,2.0076464966202012,12.229948544002836,16.87893347046608,6.0954745370370365,8.472999999999999,4.908,3.5649999999999986,64.81498148148148,23.585,95.403,71.81800000000001,95.403,102.80155224945416,2.4522210084722222,81.87053653336903,12,83.27314301789498,0.008335086857918471,0.16791283813800534,0.5792517408237934,81.62961306076589
battery00,158,False,0.12974439464198367,426.1350000000093,1.9988380859527353,12.275982571770603,16.866546146173665,6.1469164677804295,8.517999999999999,4.925,3.592999999999999,67.00142720763722,27.848000000000003,96.019,68.171,96.019,103.58935225643552,2.4522210084722222,81.5113351956008,13,83.27314301789498,0.008431600314454153,0.15997512525373067,0.5781873679267434,81.22850037228034
battery00,159,False,0.12474015426653937,380.3989999999758,1.785295376863618,10.687194073374485,16.87498357707931,5.98992230576441,8.376,4.938,3.4379999999999997,61.960335839599,23.182,90.928,67.746,90.928,100.98752472251986,2.4522210084722222,72.8032004740017,14,83.27314301789498,0.009037878648472311,0.17809195082007132,0.589541547277937,81.01885148363654
battery00,160,False,0.11764862824027797,426.3619999999646,1.9989862322549203,12.270718498412203,16.859477945434506,6.141849315068494,8.517999999999999,4.9,3.6179999999999986,67.61524429223743,28.17,96.002,67.832,96.002,103.46335810255212,2.4522210084722222,81.51737650679067,15,83.27314301789498,0.00848574685361336,0.15909485366896117,0.5752524066682321,80.60950749639788
